Category,City,Country/Region,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Quantity (bin),Region,Row ID,Ship Date,Ship Mode,State,Sub-Category,Profit,Quantity,Sales,Sales Agent ID
Office Supplies,Memphis,United States,DC-12850,Dan Campbell,13-08-2019,CA-128363-2019_08_13,38109,OFF-EN-10003845,Colored Envelopes,4,South,7903,18-08-2019,Standard Class,Tennessee,Envelopes,4.428,5,14.76,41
Office Supplies,Springfield,United States,BD-11605,Brian Dahlen,12-04-2018,CA-112102-2018_04_12,22153,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,4,South,1132,16-04-2018,Standard Class,Virginia,Envelopes,19.17,5,63.9,45
Office Supplies,Springfield,United States,DK-12835,Damala Kotsonis,07-02-2017,CA-147529-2017_02_07,22153,OFF-EN-10000056,Cameo Buff Policy Envelopes,4,South,6390,11-02-2017,Standard Class,Virginia,Envelopes,93.345,5,311.15,45
Office Supplies,Charlotte,United States,KH-16630,Ken Heidel,01-11-2016,CA-102673-2016_11_01,28205,OFF-FA-10003021,Staples,4,South,4066,05-11-2016,Standard Class,North Carolina,Fasteners,2.256,5,7.52,32
Office Supplies,Memphis,United States,DC-12850,Dan Campbell,13-08-2019,CA-128363-2019_08_13,38109,OFF-FA-10003495,Staples,4,South,7900,18-08-2019,Standard Class,Tennessee,Fasteners,7.296,5,24.32,41
Office Supplies,Nashville,United States,CK-12760,Cyma Kinney,06-09-2017,CA-160696-2017_09_06,37211,OFF-FA-10003059,Assorted Color Push Pins,4,South,4985,10-09-2017,Standard Class,Tennessee,Fasteners,2.172,5,7.24,41
Office Supplies,Sandy Springs,United States,KF-16285,Karen Ferguson,24-09-2019,US-132675-2019_09_24,30328,OFF-LA-10003766,Self-Adhesive Removable Labels,4,South,8838,28-09-2019,Standard Class,Georgia,Labels,4.725,5,15.75,10
Office Supplies,Knoxville,United States,GM-14440,Gary McGarr,21-03-2016,US-155544-2016_03_21,37918,OFF-LA-10004544,Avery 505,4,South,8344,25-03-2016,Standard Class,Tennessee,Labels,17.76,5,59.2,41
Office Supplies,Springfield,United States,KH-16690,Kristen Hastings,21-03-2016,CA-163223-2016_03_21,22153,OFF-LA-10004409,Avery 492,4,South,7585,25-03-2016,Standard Class,Virginia,Labels,4.32,5,14.4,45
Office Supplies,Decatur,United States,DH-13075,Dave Hallsten,13-06-2017,CA-104941-2017_06_13,35601,OFF-PA-10003363,Xerox 204,4,South,3706,19-06-2017,Standard Class,Alabama,Paper,9.72,5,32.4,1
Office Supplies,Jonesboro,United States,JP-15520,Jeremy Pistek,04-09-2018,CA-117604-2018_09_04,72401,OFF-PA-10001357,Xerox 1886,4,South,9602,09-09-2018,Standard Class,Arkansas,Paper,71.85,5,239.5,3
Office Supplies,Little Rock,United States,DJ-13510,Don Jones,17-08-2016,CA-111500-2016_08_17,72209,OFF-PA-10000595,Xerox 1929,4,South,2531,21-08-2016,Standard Class,Arkansas,Paper,34.26,5,114.2,3
Office Supplies,Jacksonville,United States,EP-13915,Emily Phan,31-12-2018,US-165953-2018_12_31,32216,OFF-PA-10002250,Things To Do Today Pad,4,South,4614,06-01-2019,Standard Class,Florida,Paper,7.044,5,23.48,9
Office Supplies,Tallahassee,United States,LB-16735,Larry Blacks,12-11-2019,CA-154088-2019_11_12,32303,OFF-PA-10003651,Xerox 1968,4,South,7769,17-11-2019,Standard Class,Florida,Paper,8.016,5,26.72,9
Office Supplies,Atlanta,United States,FH-14350,Fred Harton,23-08-2017,CA-165624-2017_08_23,30318,OFF-PA-10002319,Xerox 1944,4,South,4016,28-08-2017,Standard Class,Georgia,Paper,58.14,5,193.8,10
Office Supplies,Atlanta,United States,FH-14350,Fred Harton,23-08-2017,CA-165624-2017_08_23,30318,OFF-PA-10003893,Xerox 1962,4,South,4017,28-08-2017,Standard Class,Georgia,Paper,6.42,5,21.4,10
Office Supplies,Columbus,United States,SS-20140,Saphhira Shifley,18-09-2019,CA-164756-2019_09_18,31907,OFF-PA-10003228,Xerox 1917,4,South,6897,22-09-2019,Standard Class,Georgia,Paper,73.365,5,244.55,10
Office Supplies,Roswell,United States,CS-12355,Christine Sundaresam,04-09-2017,CA-142755-2017_09_04,30076,OFF-PA-10001970,Xerox 1908,4,South,1118,08-09-2017,Standard Class,Georgia,Paper,83.97,5,279.9,10
Office Supplies,Henderson,United States,CC-12685,Craig Carroll,09-01-2017,CA-119480-2017_01_09,42420,OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",4,South,7094,13-01-2017,Standard Class,Kentucky,Paper,15.465,5,51.55,16
Office Supplies,Monroe,United States,BD-11605,Brian Dahlen,11-06-2017,US-123960-2017_06_11,71203,OFF-PA-10004451,Xerox 222,4,South,3038,16-06-2017,Standard Class,Louisiana,Paper,9.72,5,32.4,17
Office Supplies,Jackson,United States,MT-17815,Meg Tillman,25-07-2018,CA-104157-2018_07_25,39212,OFF-PA-10004665,Advantus Motivational Note Cards,4,South,3580,29-07-2018,Standard Class,Mississippi,Paper,19.65,5,65.5,23
Office Supplies,Columbia,United States,TS-21505,Tony Sayre,20-12-2016,CA-134551-2016_12_20,38401,OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),4,South,3322,25-12-2016,Standard Class,Tennessee,Paper,7.776,5,25.92,41
Office Supplies,Lebanon,United States,AB-10165,Alan Barnes,15-09-2019,CA-145737-2019_09_15,37087,OFF-PA-10001033,Xerox 1893,4,South,6133,20-09-2019,Standard Class,Tennessee,Paper,49.188,5,163.96,41
Office Supplies,Nashville,United States,TS-21205,Thomas Seio,15-06-2019,CA-119284-2019_06_15,37211,OFF-PA-10000312,Xerox 1955,4,South,8703,20-06-2019,Standard Class,Tennessee,Paper,27.408,5,91.36,41
Office Supplies,Arlington,United States,JK-15205,Jamie Kunitz,27-09-2017,CA-125976-2017_09_27,22204,OFF-PA-10001125,Xerox 1988,4,South,7846,02-10-2017,Standard Class,Virginia,Paper,46.47,5,154.9,45
Office Supplies,Chesapeake,United States,CC-12220,Chris Cortes,14-11-2016,CA-161634-2016_11_14,23320,OFF-PA-10002262,Xerox 192,4,South,8341,20-11-2016,Standard Class,Virginia,Paper,9.72,5,32.4,45
Office Supplies,Newport News,United States,MK-18160,Mike Kennedy,04-05-2019,CA-128755-2019_05_04,23602,OFF-PA-10004983,Xerox 23,4,South,2469,08-05-2019,Standard Class,Virginia,Paper,9.72,5,32.4,45
Office Supplies,Richmond,United States,PG-18895,Paul Gonzalez,20-06-2019,US-135986-2019_06_20,23223,OFF-PA-10001534,Xerox 230,4,South,9689,27-06-2019,Standard Class,Virginia,Paper,9.72,5,32.4,45
Office Supplies,Orlando,United States,FA-14230,Frank Atkinson,20-11-2018,CA-113845-2018_11_20,32839,OFF-ST-10003327,Akro-Mils 12-Gallon Tote,4,South,6493,25-11-2018,Standard Class,Florida,Storage,11.916,5,39.72,9
Office Supplies,Lafayette,United States,KB-16585,Ken Black,04-04-2016,CA-149538-2016_04_04,70506,OFF-ST-10004180,Safco Commercial Shelving,4,South,5121,08-04-2016,Standard Class,Louisiana,Storage,69.765,5,232.55,17
Office Supplies,Southaven,United States,LM-17065,Liz MacKendrick,27-06-2016,CA-104283-2016_06_27,38671,OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",4,South,2277,01-07-2016,Standard Class,Mississippi,Storage,91.86,5,306.2,23
Office Supplies,Charlotte,United States,DB-13615,Doug Bickford,08-10-2018,CA-135636-2018_10_08,28205,OFF-ST-10000676,Fellowes Econo/Stor Drawers,4,South,5975,13-10-2018,Standard Class,North Carolina,Storage,116.316,5,387.72,32
Office Supplies,Charlotte,United States,RH-19555,Ritsa Hightower,29-07-2018,CA-164574-2018_07_29,28205,OFF-ST-10003816,Fellowes High-Stak Drawer Files,4,South,8649,03-08-2018,Standard Class,North Carolina,Storage,211.428,5,704.76,32
Office Supplies,Florence,United States,SB-20290,Sean Braxton,09-09-2019,CA-147361-2019_09_09,29501,OFF-ST-10002214,X-Rack File for Hanging Folders,4,South,2401,15-09-2019,Standard Class,South Carolina,Storage,16.935,5,56.45,39
Office Supplies,Memphis,United States,JO-15280,Jas O'Carroll,29-09-2019,CA-118402-2019_09_29,38109,OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,4,South,4843,04-10-2019,Standard Class,Tennessee,Storage,73.176,5,243.92,41
Office Supplies,Memphis,United States,LA-16780,Laura Armstrong,29-04-2016,CA-107811-2016_04_29,38109,OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,4,South,6376,03-05-2016,Standard Class,Tennessee,Storage,29.976,5,99.92,41
Office Supplies,Newport News,United States,FH-14275,Frank Hawley,21-10-2016,CA-100916-2016_10_21,23602,OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",4,South,7572,26-10-2016,Standard Class,Virginia,Storage,58.41,5,194.7,45
Office Supplies,Richmond,United States,AG-10900,Arthur Gainer,25-09-2019,CA-116939-2019_09_25,23223,OFF-ST-10001476,Steel Personal Filing/Posting Tote,4,South,5715,29-09-2019,Standard Class,Virginia,Storage,53.265,5,177.55,45
Office Supplies,Springfield,United States,AJ-10795,Anthony Johnson,12-09-2018,CA-123946-2018_09_12,22153,OFF-ST-10000419,"Rogers Jumbo File, Granite",4,South,6844,17-09-2018,Standard Class,Virginia,Storage,20.37,5,67.9,45
Office Supplies,Miami,United States,DH-13675,Duane Huffman,12-08-2016,CA-156244-2016_08_12,33180,OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,6,South,8290,16-08-2016,Standard Class,Florida,Appliances,63.3744,6,211.248,9
Office Supplies,Clarksville,United States,KW-16570,Kelly Williams,30-09-2016,CA-140886-2016_09_30,37042,OFF-AP-10000696,Holmes Odor Grabber,6,South,2335,04-10-2016,Standard Class,Tennessee,Appliances,20.7648,6,69.216,41
Office Supplies,Decatur,United States,DH-13075,Dave Hallsten,13-06-2017,CA-104941-2017_06_13,35601,OFF-AR-10004269,Newell 31,6,South,3703,19-06-2017,Standard Class,Alabama,Art,7.434,6,24.78,1
Office Supplies,Tampa,United States,DB-13120,David Bremer,01-05-2017,CA-161998-2017_05_01,33614,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,6,South,3994,05-05-2017,Standard Class,Florida,Art,51.8112,6,172.704,9
Office Supplies,Salem,United States,AM-10705,Anne McFarland,21-07-2019,CA-104731-2019_07_21,24153,OFF-AR-10003727,Berol Giant Pencil Sharpener,6,South,6584,27-07-2019,Standard Class,Virginia,Art,30.582,6,101.94,45
Office Supplies,Salem,United States,AM-10705,Anne McFarland,21-07-2019,CA-104731-2019_07_21,24153,OFF-AR-10003829,Newell 35,6,South,6587,27-07-2019,Standard Class,Virginia,Art,5.904,6,19.68,45
Office Supplies,Apopka,United States,RP-19855,Roy Phan,17-05-2018,US-150567-2018_05_17,32712,OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",6,South,1908,21-05-2018,Standard Class,Florida,Binders,8.1054,6,27.018,9
Office Supplies,Deltona,United States,LW-16825,Laurel Workman,01-07-2016,CA-160773-2016_07_01,32725,OFF-BI-10000546,Avery Durable Binders,6,South,1320,05-07-2016,Standard Class,Florida,Binders,1.5552,6,5.184,9
Office Supplies,Miami,United States,FM-14380,Fred McMath,13-11-2017,CA-136147-2017_11_13,33178,OFF-BI-10004224,Catalog Binders with Expanding Posts,6,South,8624,18-11-2017,Standard Class,Florida,Binders,36.3312,6,121.104,9
Office Supplies,Palm Coast,United States,AJ-10780,Anthony Jacobs,28-11-2018,CA-123617-2018_11_28,32137,OFF-BI-10002976,ACCOHIDE Binder by Acco,6,South,2850,03-12-2018,Standard Class,Florida,Binders,2.2302,6,7.434,9
Office Supplies,Georgetown,United States,AA-10645,Anna Andreadi,04-09-2018,CA-131205-2018_09_04,40324,OFF-BI-10000315,Poly Designer Cover & Back,6,South,6038,08-09-2018,Standard Class,Kentucky,Binders,34.182,6,113.94,16
Office Supplies,Louisville,United States,SS-20515,Shirley Schmidt,24-07-2017,CA-103135-2017_07_24,40214,OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",6,South,6501,28-07-2017,Standard Class,Kentucky,Binders,27.018,6,90.06,16
Office Supplies,Charlotte,United States,Dp-13240,Dean percer,07-10-2019,CA-148404-2019_10_07,28205,OFF-BI-10002854,"Performers Binder/Pad Holder, Black",6,South,3389,11-10-2019,Standard Class,North Carolina,Binders,15.1362,6,50.454,32
Office Supplies,Fayetteville,United States,MC-17575,Matt Collins,03-12-2019,US-149510-2019_12_03,28314,OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",6,South,4567,10-12-2019,Standard Class,North Carolina,Binders,8.6346,6,28.782,32
Office Supplies,Memphis,United States,DC-12850,Dan Campbell,13-08-2019,CA-128363-2019_08_13,38109,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,6,South,7899,18-08-2019,Standard Class,Tennessee,Binders,484.3746,6,1614.582,41
Office Supplies,Nashville,United States,BG-11035,Barry Gonzalez,20-09-2017,CA-141565-2017_09_20,37211,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,6,South,8209,24-09-2017,Standard Class,Tennessee,Binders,410.9292,6,1369.764,41
Office Supplies,Springfield,United States,QJ-19255,Quincy Jones,15-10-2018,CA-142097-2018_10_15,22153,OFF-EN-10002312,#10 Self-Seal White Envelopes,6,South,3696,20-10-2018,Standard Class,Virginia,Envelopes,19.962,6,66.54,45
Office Supplies,Hot Springs,United States,CK-12325,Christine Kargatis,08-04-2018,CA-134789-2018_04_08,71901,OFF-FA-10002280,Advantus Plastic Paper Clips,6,South,6717,15-04-2018,Standard Class,Arkansas,Fasteners,9,6,30,3
Office Supplies,Memphis,United States,MC-17275,Marc Crier,22-11-2017,CA-168459-2017_11_22,38109,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",6,South,3650,27-11-2017,Standard Class,Tennessee,Fasteners,16.5312,6,55.104,41
Office Supplies,Miami,United States,DR-12880,Dan Reichenbach,26-06-2019,CA-148810-2019_06_26,33180,OFF-LA-10004689,Avery 512,6,South,5628,01-07-2019,Standard Class,Florida,Labels,4.1616,6,13.872,9
Office Supplies,Springfield,United States,AH-10690,Anna HŠberlin,30-05-2018,CA-113831-2018_05_30,22153,OFF-LA-10001297,Avery 473,6,South,5303,03-06-2018,Standard Class,Virginia,Labels,18.63,6,62.1,45
Office Supplies,Jacksonville,United States,MK-17905,Michael Kennedy,14-05-2018,US-148901-2018_05_14,32216,OFF-PA-10004983,Xerox 23,6,South,4798,19-05-2018,Standard Class,Florida,Paper,9.3312,6,31.104,9
Office Supplies,Jacksonville,United States,NF-18475,Neil Franzšsisch,14-03-2016,CA-100293-2016_03_14,32216,OFF-PA-10000176,Xerox 1887,6,South,9515,18-03-2016,Standard Class,Florida,Paper,27.3168,6,91.056,9
Office Supplies,Miami,United States,DH-13675,Duane Huffman,12-08-2016,CA-156244-2016_08_12,33180,OFF-PA-10000295,Xerox 229,6,South,8287,16-08-2016,Standard Class,Florida,Paper,9.3312,6,31.104,9
Office Supplies,Columbus,United States,GA-14515,George Ashbrook,06-11-2016,CA-120950-2016_11_06,31907,OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",6,South,9857,11-11-2016,Standard Class,Georgia,Paper,13.104,6,43.68,10
Office Supplies,Richmond,United States,DH-13075,Dave Hallsten,21-11-2016,CA-102274-2016_11_21,40475,OFF-PA-10004359,Multicolor Computer Printout Paper,6,South,3400,26-11-2016,Standard Class,Kentucky,Paper,188.73,6,629.1,16
Office Supplies,Hattiesburg,United States,JS-16030,Joy Smith,19-07-2018,CA-163776-2018_07_19,39401,OFF-PA-10001033,Xerox 1893,6,South,5988,25-07-2018,Standard Class,Mississippi,Paper,73.782,6,245.94,23
Office Supplies,Jacksonville,United States,JD-15790,John Dryer,10-10-2017,CA-134719-2017_10_10,32216,OFF-ST-10004459,Tennsco Single-Tier Lockers,6,South,5186,15-10-2017,Standard Class,Florida,Storage,540.4896,6,1801.632,9
Office Supplies,Henderson,United States,DB-13555,Dorothy Badders,21-04-2016,CA-136336-2016_04_21,42420,OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",6,South,9075,26-04-2016,Standard Class,Kentucky,Storage,248.652,6,828.84,16
Office Supplies,Charlotte,United States,JL-15835,John Lee,19-09-2016,CA-127299-2016_09_19,28205,OFF-ST-10003722,Project Tote Personal File,6,South,4128,24-09-2016,Standard Class,North Carolina,Storage,20.2032,6,67.344,32
Office Supplies,Lebanon,United States,AA-10375,Allen Armold,13-11-2017,CA-114503-2017_11_13,37087,OFF-ST-10003572,Portfile Personal File Boxes,6,South,6466,17-11-2017,Standard Class,Tennessee,Storage,25.488,6,84.96,41
Office Supplies,Pembroke Pines,United States,NR-18550,Nick Radford,03-06-2019,CA-140872-2019_06_03,33024,OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",6,South,6481,10-06-2019,Standard Class,Florida,Appliances,7.3416,7,24.472,9
Office Supplies,Columbia,United States,TS-21505,Tony Sayre,20-12-2016,CA-134551-2016_12_20,38401,OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,6,South,3320,25-12-2016,Standard Class,Tennessee,Appliances,13.0536,7,43.512,41
Office Supplies,Memphis,United States,DC-12850,Dan Campbell,13-08-2019,CA-128363-2019_08_13,38109,OFF-AP-10001563,Belkin Premiere Surge Master II 8-outlet surge protector,6,South,7898,18-08-2019,Standard Class,Tennessee,Appliances,81.6144,7,272.048,41
Office Supplies,Huntsville,United States,MF-17665,Maureen Fritzler,05-08-2018,US-102232-2018_08_05,35810,OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",6,South,9490,11-08-2018,Standard Class,Alabama,Art,59.115,7,197.05,1
Office Supplies,Jonesboro,United States,HL-15040,Hunter Lopez,20-01-2016,US-147627-2016_01_20,72401,OFF-AR-10002375,Newell 351,6,South,1123,26-01-2016,Standard Class,Arkansas,Art,6.888,7,22.96,3
Office Supplies,Warner Robins,United States,DC-13285,Debra Catini,10-11-2018,CA-137736-2018_11_10,31088,OFF-AR-10004999,Newell 315,6,South,2341,15-11-2018,Standard Class,Georgia,Art,12.558,7,41.86,10
Office Supplies,Jackson,United States,FM-14380,Fred McMath,14-02-2018,CA-146150-2018_02_14,39212,OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,6,South,8172,19-02-2018,Standard Class,Mississippi,Art,79.254,7,264.18,23
Office Supplies,Hendersonville,United States,DK-12985,Darren Koutras,23-12-2019,CA-140627-2019_12_23,37075,OFF-AR-10000422,Pencil and Crayon Sharpener,6,South,6224,27-12-2019,Standard Class,Tennessee,Art,3.6792,7,12.264,41
Office Supplies,Jackson,United States,JL-15130,Jack Lebron,22-12-2019,CA-150910-2019_12_22,38301,OFF-AR-10001419,Newell 325,6,South,8953,28-12-2019,Standard Class,Tennessee,Art,6.9384,7,23.128,41
Office Supplies,Springfield,United States,PG-18895,Paul Gonzalez,13-06-2019,CA-122056-2019_06_13,22153,OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,6,South,7265,17-06-2019,Standard Class,Virginia,Art,54.558,7,181.86,45
Office Supplies,Tuscaloosa,United States,DP-13390,Dennis Pardue,06-01-2019,CA-150931-2019_01_06,35401,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,6,South,4937,13-01-2019,Standard Class,Alabama,Binders,10.122,7,33.74,1
Office Supplies,Richmond,United States,RP-19855,Roy Phan,05-04-2016,US-157231-2016_04_05,40475,OFF-BI-10002852,Ibico Standard Transparent Covers,6,South,9912,09-04-2016,Standard Class,Kentucky,Binders,34.608,7,115.36,16
Office Supplies,Monroe,United States,BD-11605,Brian Dahlen,11-06-2017,US-123960-2017_06_11,71203,OFF-BI-10002799,"SlimView Poly Binder, 3/8""",6,South,3036,16-06-2017,Standard Class,Louisiana,Binders,10.878,7,36.26,17
Office Supplies,Charlotte,United States,JE-15715,Joe Elijah,02-09-2018,CA-106950-2018_09_02,28205,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,6,South,7078,06-09-2018,Standard Class,North Carolina,Binders,6.8733,7,22.911,32
Office Supplies,Charlotte,United States,PS-19045,Penelope Sewall,21-01-2019,CA-160423-2019_01_21,28205,OFF-BI-10004001,GBC Recycled VeloBinder Covers,6,South,1097,26-01-2019,Standard Class,North Carolina,Binders,10.7352,7,35.784,32
Office Supplies,Jacksonville,United States,NS-18640,Noel Staavos,08-11-2017,CA-108259-2017_11_08,28540,OFF-BI-10000315,Poly Designer Cover & Back,6,South,8645,15-11-2017,Standard Class,North Carolina,Binders,11.9637,7,39.879,32
Office Supplies,Jacksonville,United States,SH-20395,Shahid Hopkins,03-11-2016,CA-165764-2016_11_03,28540,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,6,South,6432,07-11-2016,Standard Class,North Carolina,Binders,4.2903,7,14.301,32
Office Supplies,Raleigh,United States,VS-21820,Vivek Sundaresam,08-01-2018,US-137295-2018_01_08,27604,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",6,South,7808,13-01-2018,Standard Class,North Carolina,Binders,9.2484,7,30.828,32
Office Supplies,Springfield,United States,QJ-19255,Quincy Jones,15-10-2018,CA-142097-2018_10_15,22153,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,6,South,3695,20-10-2018,Standard Class,Virginia,Binders,69.888,7,232.96,45
Office Supplies,Memphis,United States,MY-17380,Maribeth Yedwab,24-11-2019,US-128118-2019_11_24,38109,OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",6,South,9266,01-12-2019,Standard Class,Tennessee,Envelopes,19.4544,7,64.848,41
